LCLid,day,energy_median,energy_mean,energy_max,energy_count,energy_std,energy_sum,energy_min
MAC000326,23/9/2013,0.105,0.2785833354166667,1.7,48,0.3476091539557467,13.372000100000001,0.031
MAC000326,24/9/2013,0.079,0.174875,1.2109999999999999,48,0.2264776185456913,8.394,0.02
MAC000326,25/9/2013,0.0915,0.20281249999999992,0.895,48,0.20740274893539246,9.734999999999996,0.032
MAC000326,26/9/2013,0.10450000000000001,0.2403125,1.466,48,0.29682670323830224,11.535,0.021
MAC000326,27/9/2013,0.0615,0.073291667,0.235,48,0.042341549,3.5179999999999985,0.027000000000000003
MAC000326,28/9/2013,0.059,0.073583333,0.312,48,0.052146615,3.5320000000000005,0.027999999999999997
MAC000326,29/9/2013,0.058499999999999996,0.063354167,0.14300000000000002,48,0.023916067,3.0409999999999995,0.028999999999999998
MAC000326,30/9/2013,0.0655,0.23916666666666667,1.188,48,0.29777517817573157,11.48,0.023
MAC000326,1/10/2013,0.1325,0.22633333541666664,1.255,48,0.3150318739496934,10.864000099999998,0.017
MAC000326,2/10/2013,0.089,0.18179166666666668,1.022,48,0.2586833238860549,8.726,0.027000000000000003
MAC000326,3/10/2013,0.0725,0.076854167,0.16899999999999998,48,0.031910773,3.688999999999999,0.027999999999999997
MAC000326,4/10/2013,0.0645,0.0640625,0.10800000000000001,48,0.023159397936171774,3.075,0.021
MAC000326,5/10/2013,0.0605,0.060625000000000005,0.11,48,0.020078172,2.91,0.024
MAC000326,6/10/2013,0.0715,0.28535416458333335,1.903,48,0.4181388550860981,13.6969999,0.032
MAC000326,7/10/2013,0.0795,0.25666666666666665,1.235,48,0.30001605158003425,12.32,0.018000000000000002
MAC000326,8/10/2013,0.066,0.2648333333333333,1.3419999999999999,48,0.32280949743030435,12.712,0.035
MAC000326,9/10/2013,0.13849999999999998,0.274354169,1.3019999999999998,48,0.31589828630652766,13.1690001,0.022000000000000002
MAC000326,10/10/2013,0.3175,0.3739791666666668,1.723,48,0.3348142380855729,17.951000000000008,0.028999999999999998
MAC000326,11/10/2013,0.123,0.15477083333333333,0.6970000000000001,48,0.11382110629223674,7.428999999999999,0.062
MAC000326,12/10/2013,0.1085,0.10702083333333334,0.192,48,0.03083,5.1370000000000005,0.032
MAC000326,13/10/2013,0.1255,0.17552083333333335,0.705,48,0.1407203337215167,8.425,0.052000000000000005
MAC000326,14/10/2013,0.36350000000000005,0.5477083291666667,1.9380000000000002,48,0.4735423222126995,26.2899998,0.088
MAC000326,15/10/2013,0.19399999999999998,0.4404583354166667,1.9140000000000001,48,0.4829401106470747,21.1420001,0.076
MAC000326,16/10/2013,0.14800000000000002,0.3098541645833333,1.358,48,0.3527257941010303,14.8729999,0.075
MAC000326,17/10/2013,0.1795,0.22820833333333326,0.966,48,0.1770581054203265,10.953999999999997,0.099
MAC000326,18/10/2013,0.1895,0.19129166666666664,0.249,48,0.025042056823054253,9.181999999999999,0.136
MAC000326,19/10/2013,0.1945,0.19325,0.233,48,0.021366607472727558,9.276,0.154
MAC000326,20/10/2013,0.207,0.22264583333333335,0.64,48,0.084438695,10.687000000000001,0.138
MAC000326,21/10/2013,0.182,0.2592083354166667,1.2410001,48,0.2528362565328663,12.442000100000001,0.042
MAC000326,22/10/2013,0.1875,0.32766666666666666,1.962,48,0.3912794796634162,15.728,0.055999999999999994
MAC000326,23/10/2013,0.16399999999999998,0.2821666666666667,0.8759999999999999,48,0.21856809964950777,13.544,0.055
MAC000326,24/10/2013,0.3105,0.5642916687500001,1.976,48,0.5533891731443338,27.086000100000007,0.034
MAC000326,25/10/2013,0.23199999999999998,0.2356041666666667,0.662,48,0.14654034947693653,11.309000000000001,0.051
MAC000326,26/10/2013,0.10650000000000001,0.1207916666666667,0.49200000000000005,48,0.077458831,5.798000000000002,0.044000000000000004
MAC000326,27/10/2013,0.1385,0.25320833333333337,1.012,48,0.24174656664008592,12.154000000000002,0.055
MAC000326,28/10/2013,0.185,0.4017083333333333,1.536,48,0.42000952159082106,19.281999999999996,0.064
MAC000326,29/10/2013,0.131,0.4042500020833333,2.01,48,0.5464568509478791,19.404000099999998,0.025
MAC000326,30/10/2013,0.36250000000000004,0.499270831,1.4859999,48,0.3672997871708648,23.9649999,0.061
MAC000326,31/10/2013,0.1235,0.19322916666666667,1.178,48,0.2292687951026075,9.275,0.064
MAC000326,1/11/2013,0.0995,0.10266666666666667,0.152,48,0.022312417431358835,4.928,0.054000000000000006
MAC000326,2/11/2013,0.111,0.11308333333333337,0.191,48,0.032001219,5.428000000000002,0.043
MAC000326,3/11/2013,0.1305,0.1308125,0.19399999999999998,48,0.02890826,6.279,0.074
MAC000326,4/11/2013,0.168,0.5725416708333333,1.76,48,0.5682666873372351,27.482000199999998,0.040999999999999995
MAC000326,5/11/2013,0.153,0.1671041666666667,0.46399999999999997,48,0.070942662,8.021,0.07
MAC000326,6/11/2013,0.13,0.24766666874999996,1.4400001,48,0.32779790430487327,11.888000099999998,0.073
MAC000326,7/11/2013,0.1325,0.27487500000000004,1.288,48,0.2997581738100855,13.194,0.066
MAC000326,8/11/2013,0.1855,0.28891666666666665,1.301,48,0.2744144895167484,13.868,0.089
MAC000326,9/11/2013,0.1415,0.148375,0.212,48,0.021358764208414264,7.122,0.115
MAC000326,10/11/2013,0.14450000000000002,0.15241666666666664,0.345,48,0.05018427,7.315999999999999,0.044000000000000004
MAC000326,11/11/2013,0.14950000000000002,0.41045833125000003,2.0009999,48,0.5264157728704311,19.7019999,0.10099999999999999
MAC000326,12/11/2013,0.1535,0.2745416645833334,1.045,48,0.2828729423360447,13.177999900000003,0.07
MAC000326,13/11/2013,0.639,0.7131666645833334,2.0569999,48,0.5250913662280449,34.231999900000005,0.044000000000000004
MAC000326,14/11/2013,0.37849999999999995,0.5698750041666667,1.9450001000000001,48,0.5389713954484993,27.3540002,0.145
MAC000326,15/11/2013,0.5814999999999999,0.5600833312500001,1.413,48,0.4179436369534275,26.883999900000003,0.055999999999999994
MAC000326,16/11/2013,0.5985,0.7349166604166667,2.8659999,48,0.5988059525318612,35.2759997,0.085
MAC000326,17/11/2013,0.5865,0.7364583333333335,1.99,48,0.6073579672274086,35.35000000000001,0.077
MAC000326,18/11/2013,0.9295,1.0637083354166665,4.3150001,48,0.9589191039485838,51.058000099999994,0.08
MAC000326,19/11/2013,0.7110000000000001,0.8087083333333335,2.211,48,0.3316162200132656,38.818000000000005,0.313
MAC000326,20/11/2013,1.379,1.2854583291666664,2.471,48,0.7276465955196095,61.70199979999998,0.184
MAC000326,21/11/2013,0.7735000000000001,0.8380208458333335,2.938,48,0.5862659982835788,40.22500060000001,0.11199999999999999
MAC000326,22/11/2013,0.205,0.5297083312499999,2.6889998999999998,48,0.5476821077146999,25.425999899999997,0.11599999999999999
MAC000326,23/11/2013,0.2995,0.6569166666666666,1.955,48,0.5907216939359222,31.531999999999996,0.10800000000000001
MAC000326,24/11/2013,0.193,0.5564375,1.903,48,0.5207360122737085,26.709000000000003,0.10099999999999999
MAC000326,25/11/2013,0.278,0.6337499979166665,2.2609999,48,0.6100104058155006,30.419999899999993,0.111
MAC000326,26/11/2013,0.554,0.6977916687499999,1.5019999999999998,48,0.4291598927223444,33.494000099999994,0.187
MAC000326,27/11/2013,0.1925,0.5101041708333333,1.8119999999999998,48,0.5048502791143221,24.485000199999998,0.084
MAC000326,28/11/2013,0.2375,0.514437494,2.3529999,48,0.5489101221504329,24.6929997,0.085
MAC000326,29/11/2013,0.201,0.20681250000000004,0.4,48,0.055198156093933186,9.927000000000001,0.11199999999999999
MAC000326,30/11/2013,0.20700000000000002,0.20381249999999995,0.406,48,0.046032669365746876,9.782999999999998,0.10800000000000001
MAC000326,1/12/2013,0.17700000000000002,0.1784375,0.26,48,0.028321787906358704,8.565,0.138
MAC000326,2/12/2013,0.1735,0.530479169,2.069,48,0.5401435602329085,25.4630001,0.079
MAC000326,3/12/2013,0.35,0.6628750000000002,1.8259999999999998,48,0.5782338342066093,31.818000000000012,0.102
MAC000326,4/12/2013,0.222,0.46779166666666666,2.1519999999999997,48,0.5467712174066931,22.454,0.136
MAC000326,5/12/2013,0.3665,0.6121458333333334,1.6230000000000002,48,0.47183318317836326,29.383000000000003,0.18600000000000003
MAC000326,6/12/2013,0.228,0.5518124979166666,2.7920001,48,0.5963855548085565,26.4869999,0.131
MAC000326,7/12/2013,0.2265,0.603645831,2.595,48,0.6268872235726578,28.9749999,0.11599999999999999
MAC000326,8/12/2013,0.511,0.6511250000000001,1.9509999999999998,48,0.5904365361251702,31.254000000000005,0.091
MAC000326,9/12/2013,0.22299999999999998,0.46714583125000003,1.635,48,0.4663262897575694,22.4229999,0.1
MAC000326,10/12/2013,0.187,0.3916874979166667,2.1659999,48,0.46474261825910695,18.8009999,0.10800000000000001
MAC000326,11/12/2013,0.389,0.655729169,2.187,48,0.5432886776592937,31.4750001,0.11699999999999999
MAC000326,12/12/2013,0.185,0.4749166645833334,2.141,48,0.5838501585103436,22.795999900000005,0.10099999999999999
MAC000326,13/12/2013,0.1355,0.2859375,1.327,48,0.31591457276807294,13.725,0.075
MAC000326,14/12/2013,0.153,0.17970833333333336,0.9670000000000001,48,0.13447295992263503,8.626000000000001,0.10800000000000001
MAC000326,15/12/2013,0.14,0.24185416666666668,1.002,48,0.2540800669234039,11.609,0.082
MAC000326,16/12/2013,0.1825,0.31935416666666666,1.391,48,0.362827929,15.328999999999999,0.097
MAC000326,17/12/2013,0.17400000000000002,0.24385416666666662,1.22,48,0.20257701341773265,11.704999999999998,0.093
MAC000326,18/12/2013,0.16249999999999998,0.44577083541666673,2.2030001,48,0.5229034496660033,21.397000100000003,0.114
MAC000326,19/12/2013,0.20800000000000002,0.44460416875000003,1.444,48,0.38264053539108955,21.341000100000002,0.099
